"yes let s all save and not spend to boost the economy" "{'save': True, 'spend': True, 'boost': True, 'economy': True}" 0.749975070758371 0.2500249292416294 positive
"AMRS in Downtrend its price may decline as a result of having broken its higher Bollinger Band on July 1 2020 View odds for this and other indicators Amyris stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'amrs': True, 'downtrend': True, 'price': True, 'decline': True, 'result': True, 'break': True, 'high': True, 'bollinger': True, 'band': True, 'july': True, '1': True, '2020': True, 'view': True, 'odds': True, 'indicator': True, 'amyris': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.24689045956544484 0.7531095404345551 negative
"Companies that trade on your behalf in Forex or Stock markets https 3A 2F 2Fcompanies trade behalf 2F via forexsq" "{'company': True, 'trade': True, 'behalf': True, 'forex': True, 'stock': True, 'market': True, 'https': True, '3a': True, '2f': True, '2fcompanies': True, 'forexsq': True}" 0.30170952246397287 0.6982904775360271 negative
"I m averting to stock markets because they are the ones which supposedly clear price in all available information are driven by purely pecuniary interest etc But in fact we see they do not send companies to the wall merely for being unprofitable" "{'avert': True, 'stock': True, 'market': True, 'supposedly': True, 'clear': True, 'price': True, 'information': True, 'drive': True, 'purely': True, 'pecuniary': True, 'interest': True, 'fact': True, 'send': True, 'company': True, 'wall': True, 'unprofitable': True}" 0.9886951039289639 0.011304896071035655 positive
"Having some red wine and thinking about BABA and DOYU rising tomorrow China stocks but red wine doesn t go with Chinese food stocks StockMarket" "{'red': True, 'wine': True, 'baba': True, 'doyu': True, 'rise': True, 'tomorrow': True, 'china': True, 'stock': True, 'doesn': True, 'chinese': True, 'food': True, 'stockmarket': True}" 0.30170952246397287 0.6982904775360271 negative
"TMP in Uptrend price may jump up because it broke its lower Bollinger Band on July 9 2020 View odds for this and other indicators TompkinsFinancial stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'tmp': True, 'uptrend': True, 'price': True, 'jump': True, 'break': True, 'low': True, 'bollinger': True, 'band': True, 'july': True, '9': True, '2020': True, 'view': True, 'odds': True, 'indicator': True, 'tompkinsfinancial': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.12498545915069072 0.8750145408493089 negative
"Dogecoin Surges Coinbase Rumors Brave Legal Threats Hodler s Digest July 6 12 Bitcoin has practically turned into a stablecoin Dogecoin has experienced a huge resurgence in popularity and Coinbase might be preparing to list on the stock market C" "{'dogecoin': True, 'surge': True, 'coinbase': True, 'rumor': True, 'brave': True, 'legal': True, 'threat': True, 'hodler': True, 'digest': True, 'july': True, '6': True, '12': True, 'bitcoin': True, 'practically': True, 'turn': True, 'stablecoin': True, 'experience': True, 'huge': True, 'resurgence': True, 'popularity': True, 'prepare': True, 'list': True, 'stock': True, 'market': True}" 0.5171193463097602 0.48288065369023847 neutral
"DHC s price moved below its 50 day Moving Average on July 9 2020 View odds for this and other indicators DiversifiedHealthcareTrust stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'dhc': True, 'price': True, 'move': True, '50': True, 'day': True, 'average': True, 'july': True, '9': True, '2020': True, 'view': True, 'odds': True, 'indicator': True, 'diversifiedhealthcaretrust': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"This proof of them canceling my order for no fuckin reason man I was sick But instead of crying over spoiled milk I m just finna figure out how to get my brokers license cut that middle man shit out this not the first time these apps fucked me in the stock market" "{'proof': True, 'cancel': True, 'order': True, 'fuckin': True, 'reason': True, 'man': True, 'sick': True, 'cry': True, 'spoiled': True, 'milk': True, 'finna': True, 'figure': True, 'broker': True, 'license': True, 'cut': True, 'middle': True, 'shit': True, 'time': True, 'apps': True, 'fuck': True, 'stock': True, 'market': True}" 0.261452643570513 0.7385473564294849 negative
"LTHM s in Downtrend Moving Average Convergence Divergence MACD Histogram crosses below signal line View odds for this and other indicators Livent stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'lthm': True, 'downtrend': True, 'move': True, 'average': True, 'convergence': True, 'divergence': True, 'macd': True, 'histogram': True, 'cross': True, 'signal': True, 'line': True, 'view': True, 'odds': True, 'indicator': True, 'livent': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"REGI s 10 day Moving Average crossed below its 50 day Moving Average on June 29 2020 View odds for this and other indicators RenewableEnergyGroup stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'regi': True, '10': True, 'day': True, 'move': True, 'average': True, 'cross': True, '50': True, 'june': True, '29': True, '2020': True, 'view': True, 'odds': True, 'indicator': True, 'renewableenergygroup': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"BIMI Liking this chart for a reversal to 2 50 Entry between 2 2 05 or over 2 10 SL at 1 95 Trading Stocks Stockmarket TSS NYSE NASDAQ daytraders wallstreet pennystocks charts technicalanalysis inves" "{'bimi': True, 'chart': True, 'reversal': True, '2': True, '50': True, 'entry': True, '05': True, '10': True, 'sl': True, '1': True, '95': True, 'trading': True, 'stock': True, 'stockmarket': True, 'tss': True, 'nyse': True, 'nasdaq': True, 'daytraders': True, 'wallstreet': True, 'pennystocks': True, 'technicalanalysis': True, 'inves': True}" 0.1666482019938326 0.8333517980061673 negative
"Meanwhile the stockmarket is guaranteed to continually go up because every month everybody gets more money to put into the stock market both the consumer gets it directly while the bank still receives debt payments To stop that you d need debt relief or forgiveness" "{'stockmarket': True, 'guarantee': True, 'continually': True, 'month': True, 'money': True, 'put': True, 'stock': True, 'market': True, 'consumer': True, 'directly': True, 'bank': True, 'receive': True, 'debt': True, 'payment': True, 'stop': True, 'relief': True, 'forgiveness': True}" 0.9059986557667699 0.09400134423322878 positive
"Which they will just pump into the stock market or any other way they can make profit because the banks lending to the consumer has been bypassed in the cycle And via the stockmarket this money loops back to the consumer The goods they buy CAN include the stock market" "{'pump': True, 'stock': True, 'market': True, 'make': True, 'profit': True, 'bank': True, 'lend': True, 'consumer': True, 'bypass': True, 'cycle': True, 'stockmarket': True, 'money': True, 'loop': True, 'back': True, 'good': True, 'buy': True, 'include': True}" 0.749975070758371 0.2500249292416294 positive
"StockMarket update It s still rolling SP500 DJI DJIA SPY" "{'stockmarket': True, 'update': True, 'roll': True, 'sp500': True, 'dji': True, 'djia': True, 'spy': True}" 0.30170952246397287 0.6982904775360271 negative
"Which then gets pumped into the stock market because profits are higher there And why is that Because the Consumer has been so stuffed with debt that they just can t pay more interest They ve reached maximum service capacity There s no more profits in higher rates fees" "{'pump': True, 'stock': True, 'market': True, 'profit': True, 'high': True, 'consumer': True, 'stuffed': True, 'debt': True, 'pay': True, 'interest': True, 've': True, 'reach': True, 'maximum': True, 'service': True, 'capacity': True, 'rate': True, 'fee': True}" 0.9454968379623628 0.054503162037636686 positive
"WTF Things have gotten so insane that another cheap publicly stunt by Shizno rules the stock market The whole system needs to collapse so we can build something better From what I see collapse is near" "{'wtf': True, 'thing': True, 'insane': True, 'cheap': True, 'publicly': True, 'stunt': True, 'shizno': True, 'rule': True, 'stock': True, 'market': True, 'system': True, 'collapse': True, 'build': True, 'good': True}" 0.3295501938557615 0.6704498061442428 negative
"PLUS enters a Downtrend because Momentum Indicator dropped below the 0 level on July 6 2020 View odds for this and other indicators ePlus stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'enters': True, 'downtrend': True, 'momentum': True, 'indicator': True, 'drop': True, '0': True, 'level': True, 'july': True, '6': True, '2020': True, 'view': True, 'odds': True, 'eplus': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"Is your portfolio truly diversified Investors and analysts have a new tool from XBRLAdvance to help them check the health of their portfolio of ASX stocks australianfintech fintech stockmarket sharetrading trading shareportfolio shares" "{'portfolio': True, 'diversified': True, 'investor': True, 'analyst': True, 'tool': True, 'xbrladvance': True, 'check': True, 'health': True, 'asx': True, 'stock': True, 'australianfintech': True, 'fintech': True, 'stockmarket': True, 'sharetrading': True, 'trading': True, 'shareportfolio': True, 'share': True}" 0.749975070758371 0.2500249292416294 positive
"PGTI in Uptrend Stochastic indicator leaves oversold zone View odds for this and other indicators PGTInnovations stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'pgti': True, 'uptrend': True, 'stochastic': True, 'indicator': True, 'leave': True, 'oversold': True, 'zone': True, 'view': True, 'odds': True, 'pgtinnovations': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"Can t wait to see their stock market on Monday PelosiMustGo" "{'wait': True, 'stock': True, 'market': True, 'monday': True, 'pelosimustgo': True}" 0.30170952246397287 0.6982904775360271 negative
"I badly need to get kuroo and kenma to teach me about stock markets and investments" "{'badly': True, 'kuroo': True, 'kenma': True, 'teach': True, 'stock': True, 'market': True, 'investment': True}" 0.24997507241550607 0.7500249275844936 negative
"She is totally full of it The stock market is not the economy" "{'totally': True, 'full': True, 'stock': True, 'market': True, 'economy': True}" 0.30170952246397287 0.6982904775360271 negative
"With this so called economic apocalypse looming can anyone explain why the US stock market at record levels" "{'called': True, 'economic': True, 'apocalypse': True, 'loom': True, 'explain': True, 'stock': True, 'market': True, 'record': True, 'level': True}" 0.24997507241550607 0.7500249275844936 negative
"Here s one trade on TSLA ElonMusk options stocks trading stockmarket investing money optionstrading finance daytrader investment trader investor daytrading wallstreet technicalanalysis invest optionstrader business MarketWatch WS" "{'trade': True, 'tsla': True, 'elonmusk': True, 'option': True, 'stock': True, 'stockmarket': True, 'invest': True, 'money': True, 'optionstrading': True, 'finance': True, 'daytrader': True, 'investment': True, 'trader': True, 'investor': True, 'daytrading': True, 'wallstreet': True, 'technicalanalysis': True, 'optionstrader': True, 'business': True, 'marketwatch': True}" 0.30170952246397287 0.6982904775360271 negative
