"Side hustle might not be a bad idea in this economy" "{'side': True, 'hustle': True, 'bad': True, 'idea': True, 'economy': True}" 0.07141975371686331 0.9285802462831362 negative
"Statistically wealth begets wealth and poverty begets poverty Don t get trapped in the racial wealth gap Learn how to make money from the stock market Join us today abakuas blackownedbusiness blackpower blackhistory blackwealth blackempowerment" "{'statistically': True, 'wealth': True, 'begets': True, 'poverty': True, 'trap': True, 'racial': True, 'gap': True, 'learn': True, 'make': True, 'money': True, 'stock': True, 'market': True, 'join': True, 'today': True, 'abakuas': True, 'blackownedbusiness': True, 'blackpower': True, 'blackhistory': True, 'blackwealth': True, 'blackempowerment': True}" 0.13364061012530412 0.8663593898746949 negative
"USPH in Downtrend Stochastic indicator sits in oversold zone for 5 days View odds for this and other indicators stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'usph': True, 'downtrend': True, 'stochastic': True, 'indicator': True, 'sits': True, 'oversold': True, 'zone': True, '5': True, 'day': True, 'view': True, 'odds': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"I started typing each of these into Google search and got stock market tanks as pools soars as America burns and plummets as astrology The second one makes total sense" "{'start': True, 'type': True, 'google': True, 'search': True, 'stock': True, 'market': True, 'tank': True, 'pools': True, 'soar': True, 'america': True, 'burn': True, 'plummet': True, 'astrology': True, 'make': True, 'total': True, 'sense': True}" 0.06201000731758564 0.937989992682416 negative
"Markets driven by euphoria never end well The U S stock market today is in la la land It is discounting a new expansion phase of the economy at the same time as a major recession has only just begun" "{'market': True, 'drive': True, 'euphoria': True, 'end': True, 'stock': True, 'today': True, 'la': True, 'land': True, 'discount': True, 'expansion': True, 'phase': True, 'economy': True, 'time': True, 'major': True, 'recession': True, 'begin': True}" 0.6982344538873567 0.3017655461126443 positive
"QADA in 2 23 Downtrend declining for three consecutive days on June 19 2020 View odds for this and other indicators stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'qada': True, '2': True, '23': True, 'downtrend': True, 'decline': True, 'consecutive': True, 'day': True, 'june': True, '19': True, '2020': True, 'view': True, 'odds': True, 'indicator': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.06201000731758564 0.937989992682416 negative
"The Single Greatest Predictor of Future Stock Market Returns has a message for us from 2030 via YahooFinance" "{'single': True, 'great': True, 'predictor': True, 'future': True, 'stock': True, 'market': True, 'return': True, 'message': True, '2030': True, 'yahoofinance': True}" 0.8999880337253697 0.10001196627463017 positive
"Wait didn t paulkrugman just list the governors who are most notorious for putting coronavirus patients in nursing homes as exemplars Is this as astute as his claim that the stock market would never rise above 2016 election day with realDonaldTrump or is it even more" "{'wait': True, 'didn': True, 'paulkrugman': True, 'list': True, 'governor': True, 'notorious': True, 'put': True, 'coronavirus': True, 'patient': True, 'nurse': True, 'home': True, 'exemplar': True, 'astute': True, 'claim': True, 'stock': True, 'market': True, 'rise': True, '2016': True, 'election': True, 'day': True, 'realdonaldtrump': True}" 0.9413956379352573 0.05860436206474409 positive
"Ashley is clearly a Trump hater and watcher of CNN She doesn t have real facts she s spouting their talking points ie lie She apparently didn t see the soaring of the stock market during the past 3 years or the lowest unemployment in 50 years for women blacks and latinos" "{'ashley': True, 'trump': True, 'hater': True, 'watcher': True, 'cnn': True, 'doesn': True, 'real': True, 'fact': True, 'spout': True, 'talk': True, 'point': True, 'lie': True, 'apparently': True, 'didn': True, 'soaring': True, 'stock': True, 'market': True, 'past': True, '3': True, 'year': True, 'low': True, 'unemployment': True, '50': True, 'woman': True, 'black': True, 'latino': True}" 0.22604514279696095 0.7739548572030394 negative
"STAR s Aroon indicator reaches into Uptrend on June 16 2020 View odds for this and other indicators iStar stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'star': True, 'aroon': True, 'indicator': True, 'reach': True, 'uptrend': True, 'june': True, '16': True, '2020': True, 'view': True, 'odds': True, 'istar': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"My favourite part of learning about how money works is when you find out that the stock market runs on feelings" "{'favourite': True, 'part': True, 'learn': True, 'money': True, 'work': True, 'find': True, 'stock': True, 'market': True, 'run': True, 'feeling': True}" 0.874985457700697 0.12501454229930273 positive
"ENTA s in Downtrend Moving Average Convergence Divergence MACD Histogram just turned negative View odds for this and other indicators EnantaPharmaceuticals stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'enta': True, 'downtrend': True, 'move': True, 'average': True, 'convergence': True, 'divergence': True, 'macd': True, 'histogram': True, 'turn': True, 'negative': True, 'view': True, 'odds': True, 'indicator': True, 'enantapharmaceuticals': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.12498545915069072 0.8750145408493089 negative
"RYTM s Aroon indicator reaches into Uptrend on June 19 2020 View odds for this and other indicators RhythmPharmaceuticals stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'rytm': True, 'aroon': True, 'indicator': True, 'reach': True, 'uptrend': True, 'june': True, '19': True, '2020': True, 'view': True, 'odds': True, 'rhythmpharmaceuticals': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"Urban One UONEK Stock Continues Skyward On The Buy Black Movement via AlphaStockNews1 thestockmonkey stockmarket stocks trading business daytrader daytrading stockmarket investment wallstreet darkpool blocktrades" "{'urban': True, 'uonek': True, 'stock': True, 'continue': True, 'skyward': True, 'buy': True, 'black': True, 'movement': True, 'alphastocknews': True, '1': True, 'thestockmonkey': True, 'stockmarket': True, 'trade': True, 'business': True, 'daytrader': True, 'daytrading': True, 'investment': True, 'wallstreet': True, 'darkpool': True, 'blocktrades': True}" 0.30170952246397287 0.6982904775360271 negative
"thestockmonkey funny meme humor stocks stockmarket trading funnypics funnymemes stocktrading funnymem" "{'thestockmonkey': True, 'funny': True, 'meme': True, 'humor': True, 'stock': True, 'stockmarket': True, 'trade': True, 'funnypics': True, 'funnymemes': True, 'stocktrading': True, 'funnymem': True}" 0.9204401546274928 0.07955984537250627 positive
"Anytime I think about economics I just think about the tweet that said stock markets are just astrology for men" "{'anytime': True, 'economics': True, 'tweet': True, 'stock': True, 'market': True, 'astrology': True, 'men': True}" 0.30170952246397287 0.6982904775360271 negative
"EVOP in Downtrend RSI indicator exits overbought zone View odds for this and other indicators EVOPaymentsIncOrdinaryShares stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'evop': True, 'downtrend': True, 'rsi': True, 'indicator': True, 'exit': True, 'overbought': True, 'zone': True, 'view': True, 'odds': True, 'evopaymentsincordinaryshares': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"Diving HEAD FIRST into the stock market ain t no joke" "{'dive': True, 'head': True, 'stock': True, 'market': True, 'ain': True, 'joke': True}" 0.24997507241550607 0.7500249275844936 negative
"Avoid AMC Entertainment Weak Movie Slate Will Further Strain Its Balance Sheet WallStreet StockMarket Business Economy" "{'avoid': True, 'amc': True, 'entertainment': True, 'weak': True, 'movie': True, 'slate': True, 'strain': True, 'balance': True, 'sheet': True, 'wallstreet': True, 'stockmarket': True, 'business': True, 'economy': True}" 0.4334059977139973 0.5665940022860005 neutral
"Time to short the StockMarket Why The FED has stopped buying stocks Only the BagHolders are left Get out now while you still can BigShort2 alwayslearning upskillcreate stock daytrading economy jobs unemployment mainstreet wallstreet" "{'time': True, 'short': True, 'stockmarket': True, 'fed': True, 'stop': True, 'buy': True, 'stock': True, 'bagholders': True, 'leave': True, 'bigshort': True, '2': True, 'alwayslearning': True, 'upskillcreate': True, 'daytrading': True, 'economy': True, 'job': True, 'unemployment': True, 'mainstreet': True, 'wallstreet': True}" 0.1666482019938326 0.8333517980061673 negative
"HSC in Downtrend RSI indicator exits overbought zone View odds for this and other indicators Hars stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'hsc': True, 'downtrend': True, 'rsi': True, 'indicator': True, 'exit': True, 'overbought': True, 'zone': True, 'view': True, 'odds': True, 'hars': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"Please quit talking you bring down the stock market with d wry comment" "{'quit': True, 'talk': True, 'bring': True, 'stock': True, 'market': True, 'wry': True, 'comment': True}" 0.30170952246397287 0.6982904775360271 negative
"BUSE in Uptrend Stochastic indicator recovers from oversold zone View odds for this and other indicators FirstBusey stockmarket stock technicalanalysis money trading investing daytrading news toda" "{'buse': True, 'uptrend': True, 'stochastic': True, 'indicator': True, 'recovers': True, 'oversold': True, 'zone': True, 'view': True, 'odds': True, 'firstbusey': True, 'stockmarket': True, 'stock': True, 'technicalanalysis': True, 'money': True, 'trading': True, 'invest': True, 'daytrading': True, 'news': True, 'toda': True}" 0.30170952246397287 0.6982904775360271 negative
"Switching it up with a Saturday upload and a new format What I Bought Dividends I Got this week Check it out below DividendInvesting StockMarket" "{'switch': True, 'saturday': True, 'upload': True, 'format': True, 'buy': True, 'dividend': True, 'week': True, 'check': True, 'dividendinvesting': True, 'stockmarket': True}" 0.30170952246397287 0.6982904775360271 negative
